Model:	LI-7810
SN:	TG10-01532
Software Version:	2.3.5
Timestamp:	2025-06-18 09:00:00
Timezone:	America/Los_Angeles
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1750262442	995485067	4405	256	""	2025-06-18	09:00:42	nan	nan	nan	100.721	37.9049	101.127	39.7233	0	0	38.512	-13000	0	15.6284	139
DATA	1750262443	995485067	4409	256	""	2025-06-18	09:00:43	nan	nan	nan	100.721	37.9214	101.128	39.7234	0	0	38.5278	-13000	0	15.6272	200
DATA	1750262444	995153903	4413	256	""	2025-06-18	09:00:44	nan	nan	nan	100.722	37.9386	101.127	39.7234	0	0	38.5441	-13000	0	15.6272	190
DATA	1750262445	995153903	4417	256	""	2025-06-18	09:00:45	nan	nan	nan	100.723	37.9545	101.127	39.7236	0	0	38.5599	-13000	0	15.628	161
DATA	1750262446	995153903	4421	256	""	2025-06-18	09:00:46	nan	nan	nan	100.721	37.9709	101.127	39.7233	0	0	38.5757	-13000	0	15.628	151
DATA	1750262447	995153903	4425	256	""	2025-06-18	09:00:47	nan	nan	nan	100.722	37.987	101.126	39.7236	0	0	38.5923	-13000	0	15.628	106
DATA	1750262448	995153903	4429	256	""	2025-06-18	09:00:48	nan	nan	nan	100.721	38.0034	101.126	39.7236	0	0	38.6085	-13000	0	15.6284	195
DATA	1750262449	995153903	4433	256	""	2025-06-18	09:00:49	nan	nan	nan	100.721	38.019	101.126	39.7234	0	0	38.6237	-13000	0	15.6295	146
DATA	1750262450	995153903	4437	256	""	2025-06-18	09:00:50	nan	nan	nan	100.721	38.0346	101.126	39.7234	0	0	38.639	-13000	0	15.628	 83
DATA	1750262451	994815111	4441	256	""	2025-06-18	09:00:51	nan	nan	nan	100.721	38.051	101.125	39.7236	0	0	38.655	-13000	0	15.6299	 77
DATA	1750262452	994815111	4445	256	""	2025-06-18	09:00:52	nan	nan	nan	100.722	38.0673	101.126	39.7236	0	0	38.6709	-13000	0	15.628	139
DATA	1750262453	994815111	4449	256	""	2025-06-18	09:00:53	nan	nan	nan	100.721	38.0835	101.126	39.7236	0	0	38.687	-13000	0	15.6288	151
DATA	1750262454	994815111	4453	256	""	2025-06-18	09:00:54	nan	nan	nan	100.722	38.1001	101.125	39.7236	0	0	38.7028	-13000	0	15.6292	173
DATA	1750262455	994815111	4457	256	""	2025-06-18	09:00:55	nan	nan	nan	100.722	38.1167	101.125	39.7234	0	0	38.7188	-13000	0	15.6288	202
DATA	1750262456	994815111	4461	256	""	2025-06-18	09:00:56	nan	nan	nan	100.721	38.133	101.125	39.7234	0	0	38.7349	-13000	0	15.6292	136
DATA	1750262457	994815111	4465	256	""	2025-06-18	09:00:57	nan	nan	nan	100.721	38.1487	101.126	39.7236	0	0	38.7501	-13000	0	15.6276	198
DATA	1750262458	994815111	4469	256	""	2025-06-18	09:00:58	nan	nan	nan	100.721	38.164	101.125	39.7236	0	0	38.7657	-13000	0	15.6272	154
DATA	1750262459	994488000	4473	256	""	2025-06-18	09:00:59	nan	nan	nan	100.721	38.1803	101.124	39.7234	0	0	38.782	-13000	0	15.6272	144
DATA	1750262460	994488000	4477	256	""	2025-06-18	09:01:00	nan	nan	nan	100.722	38.1969	101.125	39.7236	0	0	38.7978	-13000	0	15.6268	211
DATA	1750262461	994488000	4481	256	""	2025-06-18	09:01:01	nan	nan	nan	100.721	38.2131	101.125	39.7229	0	0	38.814	-13000	0	15.6268	125
DATA	1750262462	994488000	4485	256	""	2025-06-18	09:01:02	nan	nan	nan	100.721	38.2292	101.125	39.7229	0	0	38.8296	-13000	0	15.6268	199
DATA	1750262463	994488000	4489	256	""	2025-06-18	09:01:03	nan	nan	nan	100.722	38.2453	101.125	39.7229	0	0	38.8456	-13000	0	15.6268	203
DATA	1750262464	994488000	4493	256	""	2025-06-18	09:01:04	nan	nan	nan	100.72	38.2621	101.124	39.7229	0	0	38.8616	-13000	0	15.6268	144
DATA	1750262465	994488000	4497	256	""	2025-06-18	09:01:05	nan	nan	nan	100.721	38.2787	101.123	39.7229	0	0	38.8775	-13000	0	15.6268	217
DATA	1750262466	994151115	4501	256	""	2025-06-18	09:01:06	nan	nan	nan	100.721	38.2936	101.123	39.7229	0	0	38.892	-13000	0	15.6288	141
DATA	1750262467	994151115	4505	256	""	2025-06-18	09:01:07	nan	nan	nan	100.72	38.3096	101.123	39.7229	0	0	38.9079	-13000	0	15.628	 94
DATA	1750262468	994151115	4509	256	""	2025-06-18	09:01:08	nan	nan	nan	100.72	38.3257	101.124	39.7233	0	0	38.9242	-13000	0	15.628	 87
DATA	1750262469	994151115	4513	256	""	2025-06-18	09:01:09	nan	nan	nan	100.721	38.3421	101.123	39.7231	0	0	38.9406	-13000	0	15.628	125
DATA	1750262470	994151115	4517	256	""	2025-06-18	09:01:10	nan	nan	nan	100.721	38.3584	101.123	39.7234	0	0	38.9563	-13000	0	15.628	130
DATA	1750262471	994151115	4521	256	""	2025-06-18	09:01:11	nan	nan	nan	100.721	38.3745	101.123	39.7234	0	0	38.9724	-13000	0	15.6276	178
DATA	1750262472	994151115	4525	256	""	2025-06-18	09:01:12	nan	nan	nan	100.721	38.3906	101.123	39.7234	0	0	38.9881	-13000	0	15.6276	187
DATA	1750262473	994151115	4529	256	""	2025-06-18	09:01:13	nan	nan	nan	100.721	38.4069	101.121	39.7236	0	0	39.0041	-13000	0	15.6272	170
DATA	1750262474	993824958	4533	256	""	2025-06-18	09:01:14	nan	nan	nan	100.72	38.4226	101.122	39.7229	0	0	39.0194	-13000	0	15.6264	147
DATA	1750262475	993824958	4537	256	""	2025-06-18	09:01:15	nan	nan	nan	100.72	38.4387	101.122	39.7229	0	0	39.0344	-13000	0	15.6256	159
DATA	1750262476	993824958	4541	256	""	2025-06-18	09:01:16	nan	nan	nan	100.72	38.4547	101.121	39.7229	0	0	39.0504	-13000	0	15.6256	151
DATA	1750262477	993824958	4545	256	""	2025-06-18	09:01:17	nan	nan	nan	100.719	38.471	101.121	39.7229	0	0	39.0664	-13000	0	15.6252	160
DATA	1750262478	993824958	4549	256	""	2025-06-18	09:01:18	nan	nan	nan	100.72	38.4869	101.121	39.7231	0	0	39.082	-13000	0	15.6256	116
DATA	1750262479	993824958	4553	256	""	2025-06-18	09:01:19	nan	nan	nan	100.72	38.5032	101.121	39.7231	0	0	39.0983	-13000	0	15.6252	150
DATA	1750262480	993824958	4557	256	""	2025-06-18	09:01:20	nan	nan	nan	100.72	38.5195	101.121	39.7229	0	0	39.1145	-13000	0	15.6252	146
DATA	1750262481	993486881	4561	256	""	2025-06-18	09:01:21	nan	nan	nan	100.72	38.5356	101.121	39.7231	0	0	39.1303	-13000	0	15.6252	130
DATA	1750262482	993486881	4565	256	""	2025-06-18	09:01:22	nan	nan	nan	100.72	38.5519	101.121	39.7236	0	0	39.1462	-13000	0	15.6237	151
DATA	1750262483	993486881	4569	256	""	2025-06-18	09:01:23	nan	nan	nan	100.72	38.5665	101.12	39.7231	0	0	39.1607	-13000	0	15.6252	103
DATA	1750262484	993486881	4573	256	""	2025-06-18	09:01:24	nan	nan	nan	100.72	38.5828	101.12	39.7229	0	0	39.1765	-13000	0	15.6248	118
DATA	1750262485	993486881	4577	256	""	2025-06-18	09:01:25	nan	nan	nan	100.719	38.5997	101.121	39.7229	0	0	39.1923	-13000	0	15.6268	234
DATA	1750262486	993486881	4581	256	""	2025-06-18	09:01:26	nan	nan	nan	100.72	38.6159	101.12	39.7233	0	0	39.2082	-13000	0	15.6268	109
DATA	1750262487	993486881	4585	256	""	2025-06-18	09:01:27	nan	nan	nan	100.719	38.632	101.12	39.7229	0	0	39.224	-13000	0	15.6268	 66
DATA	1750262488	993486881	4589	256	""	2025-06-18	09:01:28	nan	nan	nan	100.72	38.6483	101.118	39.7233	0	0	39.24	-13000	0	15.6264	 70
DATA	1750262489	993160009	4593	256	""	2025-06-18	09:01:29	nan	nan	nan	100.72	38.6644	101.118	39.7233	0	0	39.2558	-13000	0	15.626	105
DATA	1750262490	993160009	4597	256	""	2025-06-18	09:01:30	nan	nan	nan	100.719	38.6809	101.119	39.7234	0	0	39.2723	-13000	0	15.626	148
DATA	1750262491	993160009	4601	256	""	2025-06-18	09:01:31	nan	nan	nan	100.72	38.6962	101.119	39.7233	0	0	39.2874	-13000	0	15.6241	133
DATA	1750262492	993160009	4605	256	""	2025-06-18	09:01:32	nan	nan	nan	100.719	38.7116	101.118	39.7233	0	0	39.3027	-13000	0	15.6241	177
DATA	1750262493	993160009	4609	256	""	2025-06-18	09:01:33	nan	nan	nan	100.72	38.7279	101.118	39.7233	0	0	39.3185	-13000	0	15.6244	145
DATA	1750262494	993160009	4613	256	""	2025-06-18	09:01:34	nan	nan	nan	100.72	38.7437	101.118	39.7229	0	0	39.3342	-13000	0	15.6237	140
DATA	1750262495	993160009	4617	256	""	2025-06-18	09:01:35	nan	nan	nan	100.719	38.7604	101.118	39.7229	0	0	39.3501	-13000	0	15.6237	195
DATA	1750262496	992825984	4621	256	""	2025-06-18	09:01:36	nan	nan	nan	100.719	38.7768	101.117	39.7233	0	0	39.3661	-13000	0	15.6241	218
DATA	1750262497	992825984	4625	256	""	2025-06-18	09:01:37	nan	nan	nan	100.719	38.7931	101.117	39.7233	0	0	39.3819	-13000	0	15.6241	221
DATA	1750262498	992825984	4629	256	""	2025-06-18	09:01:38	nan	nan	nan	100.72	38.8089	101.117	39.7233	0	0	39.3976	-13000	0	15.6241	180
DATA	1750262499	992825984	4633	256	""	2025-06-18	09:01:39	nan	nan	nan	100.72	38.8252	101.117	39.7234	0	0	39.4133	-13000	0	15.6237	161
DATA	1750262500	992825984	4637	256	""	2025-06-18	09:01:40	nan	nan	nan	100.72	38.84	101.116	39.7233	0	0	39.4283	-13000	0	15.6252	 40
DATA	1750262501	992825984	4641	256	""	2025-06-18	09:01:41	nan	nan	nan	100.719	38.8563	101.117	39.7231	0	0	39.4445	-13000	0	15.6252	198
DATA	1750262502	992825984	4645	256	""	2025-06-18	09:01:42	nan	nan	nan	100.719	38.8723	101.116	39.7229	0	0	39.46	-13000	0	15.6252	105
DATA	1750262503	992825984	4649	256	""	2025-06-18	09:01:43	nan	nan	nan	100.718	38.8885	101.116	39.7233	0	0	39.4757	-13000	0	15.6252	223
DATA	1750262504	992496013	4653	256	""	2025-06-18	09:01:44	nan	nan	nan	100.72	38.9046	101.117	39.7233	0	0	39.4917	-13000	0	15.6241	139
DATA	1750262505	992496013	4657	256	""	2025-06-18	09:01:45	nan	nan	nan	100.72	38.9207	101.116	39.7231	0	0	39.5074	-13000	0	15.6237	141
DATA	1750262506	992496013	4661	256	""	2025-06-18	09:01:46	nan	nan	nan	100.72	38.9375	101.116	39.7229	0	0	39.5234	-13000	0	15.6248	151
DATA	1750262507	992496013	4665	256	""	2025-06-18	09:01:47	nan	nan	nan	100.719	38.9535	101.116	39.7229	0	0	39.539	-13000	0	15.6244	162
DATA	1750262508	992496013	4669	256	""	2025-06-18	09:01:48	nan	nan	nan	100.719	38.9683	101.115	39.7229	0	0	39.5535	-13000	0	15.6225	219
DATA	1750262509	992496013	4673	256	""	2025-06-18	09:01:49	nan	nan	nan	100.718	38.9847	101.115	39.7229	0	0	39.5694	-13000	0	15.6233	222
DATA	1750262510	992496013	4677	256	""	2025-06-18	09:01:50	nan	nan	nan	100.718	39.0005	101.114	39.7229	0	0	39.5851	-13000	0	15.6229	187
DATA	1750262511	992158889	4681	256	""	2025-06-18	09:01:51	nan	nan	nan	100.719	39.0166	101.116	39.7229	0	0	39.6014	-13000	0	15.6205	197
DATA	1750262512	992158889	4685	256	""	2025-06-18	09:01:52	nan	nan	nan	100.718	39.0328	101.114	39.7229	0	0	39.6173	-13000	0	15.6225	208
DATA	1750262513	992158889	4689	256	""	2025-06-18	09:01:53	nan	nan	nan	100.718	39.0489	101.114	39.7229	0	0	39.6331	-13000	0	15.6205	216
DATA	1750262514	992158889	4693	256	""	2025-06-18	09:01:54	nan	nan	nan	100.718	39.0651	101.113	39.7229	0	0	39.6488	-13000	0	15.6217	219
DATA	1750262515	992158889	4697	256	""	2025-06-18	09:01:55	nan	nan	nan	100.719	39.0809	101.114	39.7229	0	0	39.6644	-13000	0	15.6213	222
DATA	1750262516	992158889	4701	256	""	2025-06-18	09:01:56	nan	nan	nan	100.718	39.0977	101.114	39.7229	0	0	39.6802	-13000	0	15.6221	210
DATA	1750262517	992158889	4705	256	""	2025-06-18	09:01:57	nan	nan	nan	100.718	39.1124	101.114	39.7229	0	0	39.6948	-13000	0	15.6237	219
DATA	1750262518	992158889	4709	256	""	2025-06-18	09:01:58	nan	nan	nan	100.718	39.1285	101.113	39.7229	0	0	39.7105	-13000	0	15.6237	218
DATA	1750262519	991833925	4713	256	""	2025-06-18	09:01:59	nan	nan	nan	100.719	39.1445	101.113	39.7229	0	0	39.7264	-13000	0	15.6237	210
DATA	1750262520	991833925	4717	256	""	2025-06-18	09:02:00	nan	nan	nan	100.718	39.1605	101.114	39.7229	0	0	39.7421	-13000	0	15.6241	181
DATA	1750262521	991833925	4721	256	""	2025-06-18	09:02:01	nan	nan	nan	100.719	39.1765	101.112	39.7229	0	0	39.758	-13000	0	15.6237	147
DATA	1750262522	991833925	4725	256	""	2025-06-18	09:02:02	nan	nan	nan	100.718	39.1928	101.113	39.7229	0	0	39.774	-13000	0	15.6233	148
DATA	1750262523	991833925	4729	256	""	2025-06-18	09:02:03	nan	nan	nan	100.718	39.2087	101.113	39.7229	0	0	39.7895	-13000	0	15.6233	210
DATA	1750262524	991833925	4733	256	""	2025-06-18	09:02:04	nan	nan	nan	100.718	39.2248	101.112	39.7229	0	0	39.8054	-13000	0	15.6233	193
DATA	1750262525	991833925	4737	256	""	2025-06-18	09:02:05	nan	nan	nan	100.717	39.2397	101.112	39.7229	0	0	39.82	-13000	0	15.6217	102
DATA	1750262526	991491079	4741	256	""	2025-06-18	09:02:06	nan	nan	nan	100.718	39.2558	101.112	39.7229	0	0	39.8357	-13000	0	15.6213	204
DATA	1750262527	991491079	4745	256	""	2025-06-18	09:02:07	nan	nan	nan	100.718	39.2727	101.112	39.7229	0	0	39.8514	-13000	0	15.6217	207
DATA	1750262528	991491079	4749	256	""	2025-06-18	09:02:08	nan	nan	nan	100.718	39.2883	101.112	39.7229	0	0	39.8671	-13000	0	15.6213	216
DATA	1750262529	991491079	4753	256	""	2025-06-18	09:02:09	nan	nan	nan	100.718	39.3043	101.112	39.7229	0	0	39.8829	-13000	0	15.6193	214
DATA	1750262530	991491079	4757	256	""	2025-06-18	09:02:10	nan	nan	nan	100.718	39.3207	101.111	39.7229	0	0	39.8986	-13000	0	15.6213	200
DATA	1750262531	991491079	4761	256	""	2025-06-18	09:02:11	nan	nan	nan	100.718	39.3367	101.111	39.7229	0	0	39.9141	-13000	0	15.6205	189
DATA	1750262532	991491079	4765	256	""	2025-06-18	09:02:12	nan	nan	nan	100.718	39.3525	101.11	39.7229	0	0	39.9303	-13000	0	15.6209	146
DATA	1750262533	991491079	4769	256	""	2025-06-18	09:02:13	nan	nan	nan	100.718	39.3689	101.111	39.7231	0	0	39.9466	-13000	0	15.6209	215
DATA	1750262534	991164922	4773	256	""	2025-06-18	09:02:14	nan	nan	nan	100.717	39.3836	101.11	39.7229	0	0	39.9608	-13000	0	15.6225	153
DATA	1750262535	991164922	4777	256	""	2025-06-18	09:02:15	nan	nan	nan	100.718	39.3996	101.11	39.7229	0	0	39.9765	-13000	0	15.6221	167
DATA	1750262536	991164922	4781	256	""	2025-06-18	09:02:16	nan	nan	nan	100.718	39.4154	101.111	39.7229	0	0	39.9923	-13000	0	15.6221	196
DATA	1750262537	991164922	4785	256	""	2025-06-18	09:02:17	nan	nan	nan	100.718	39.4319	101.11	39.7231	0	0	40.008	-13000	0	15.6225	 82
DATA	1750262538	991164922	4789	256	""	2025-06-18	09:02:18	nan	nan	nan	100.717	39.4483	101.11	39.7231	0	0	40.0236	-13000	0	15.6225	140
DATA	1750262539	991164922	4793	256	""	2025-06-18	09:02:19	nan	nan	nan	100.718	39.4641	101.109	39.7231	0	0	40.0393	-13000	0	15.6217	195
DATA	1750262540	991164922	4797	256	""	2025-06-18	09:02:20	nan	nan	nan	100.718	39.4804	101.109	39.7231	0	0	40.055	-13000	0	15.6221	126
DATA	1750262541	990828990	4801	256	""	2025-06-18	09:02:21	nan	nan	nan	100.717	39.4961	101.109	39.7229	0	0	40.0706	-13000	0	15.6221	186
DATA	1750262542	990828990	4805	256	""	2025-06-18	09:02:22	nan	nan	nan	100.718	39.5108	101.108	39.7229	0	0	40.085	-13000	0	15.6205	140
DATA	1750262543	990828990	4809	256	""	2025-06-18	09:02:23	nan	nan	nan	100.718	39.5272	101.109	39.7229	0	0	40.1011	-13000	0	15.6186	195
DATA	1750262544	990828990	4813	256	""	2025-06-18	09:02:24	nan	nan	nan	100.718	39.5431	101.109	39.7229	0	0	40.1168	-13000	0	15.6201	190
DATA	1750262545	990828990	4817	256	""	2025-06-18	09:02:25	nan	nan	nan	100.717	39.5592	101.108	39.7233	0	0	40.1329	-13000	0	15.6201	196
DATA	1750262546	990828990	4821	256	""	2025-06-18	09:02:26	nan	nan	nan	100.718	39.5753	101.107	39.7229	0	0	40.1483	-13000	0	15.6193	208
DATA	1750262547	990828990	4825	256	""	2025-06-18	09:02:27	nan	nan	nan	100.716	39.5914	101.108	39.7229	0	0	40.1639	-13000	0	15.6193	215
DATA	1750262548	990828990	4829	256	""	2025-06-18	09:02:28	nan	nan	nan	100.718	39.608	101.108	39.7229	0	0	40.1798	-13000	0	15.6197	180
DATA	1750262549	990500926	4833	256	""	2025-06-18	09:02:29	nan	nan	nan	100.717	39.6237	101.108	39.7234	0	0	40.1955	-13000	0	15.6193	201
DATA	1750262550	990500926	4837	256	""	2025-06-18	09:02:30	nan	nan	nan	100.717	39.6397	101.108	39.7233	0	0	40.2109	-13000	0	15.6182	185
DATA	1750262551	990500926	4841	256	""	2025-06-18	09:02:31	nan	nan	nan	100.717	39.6544	101.108	39.7234	0	0	40.2254	-13000	0	15.6201	170
DATA	1750262552	990500926	4845	256	""	2025-06-18	09:02:32	nan	nan	nan	100.717	39.6704	101.107	39.7231	0	0	40.2409	-13000	0	15.6205	176
DATA	1750262553	990500926	4849	256	""	2025-06-18	09:02:33	nan	nan	nan	100.717	39.6863	101.107	39.7229	0	0	40.2567	-13000	0	15.6205	200
DATA	1750262554	990500926	4853	256	""	2025-06-18	09:02:34	nan	nan	nan	100.717	39.7023	101.107	39.7229	0	0	40.2729	-13000	0	15.6205	186
DATA	1750262555	990500926	4857	256	""	2025-06-18	09:02:35	nan	nan	nan	100.717	39.7184	101.106	39.7229	0	0	40.2885	-13000	0	15.6193	208
DATA	1750262556	990163087	4861	256	""	2025-06-18	09:02:36	nan	nan	nan	100.717	39.7344	101.106	39.7231	0	0	40.3044	-13000	0	15.6193	187
DATA	1750262557	990163087	4865	256	""	2025-06-18	09:02:37	nan	nan	nan	100.716	39.7499	101.106	39.7231	0	0	40.32	-13000	0	15.6201	 91
DATA	1750262558	990163087	4869	256	""	2025-06-18	09:02:38	nan	nan	nan	100.716	39.7665	101.106	39.7229	0	0	40.3356	-13000	0	15.6197	221
DATA	1750262559	990163087	4873	256	""	2025-06-18	09:02:39	nan	nan	nan	100.717	39.7814	101.107	39.7229	0	0	40.3497	-13000	0	15.6166	218
DATA	1750262560	990163087	4877	256	""	2025-06-18	09:02:40	nan	nan	nan	100.716	39.7974	101.105	39.7229	0	0	40.3658	-13000	0	15.6178	212
DATA	1750262561	990163087	4881	256	""	2025-06-18	09:02:41	nan	nan	nan	100.716	39.8131	101.105	39.7231	0	0	40.3811	-13000	0	15.6178	179
DATA	1750262562	990163087	4885	256	""	2025-06-18	09:02:42	nan	nan	nan	100.716	39.8292	101.105	39.7229	0	0	40.3967	-13000	0	15.6178	212
DATA	1750262563	990163087	4889	256	""	2025-06-18	09:02:43	nan	nan	nan	100.718	39.8452	101.105	39.7229	0	0	40.4121	-13000	0	15.6178	201
